,Date,flow mgd,NH4 mg/L N,NO3 mg/L N,NO2 mg/L N,TKN mg/L N,TP mg/L P,PO4 mg/L P,NH4_kgd,NO3_kgd,NO2_kgd,TKN_kgd,TP_kgd,PO4_kgd
2671,4/25/2008,151.2,,,,,,,,,,,,
2672,4/26/2008,138.2,,,,,,,,,,,,
2673,4/27/2008,144.0,,,,,,,,,,,,
2674,4/28/2008,144.2,,0.1,0.1,,,,,54.5797,54.5797,,,
2675,4/29/2008,152.7,29.0,,,,,,16761.1155,,,,,
2676,4/30/2008,147.7,27.0,,,,,,15094.2015,,,,,
2677,5/1/2008,149.3,,,,,,,,,,,,
2678,5/2/2008,137.6,,,,,,,,,,,,
2679,5/3/2008,135.8,,,,,,,,,,,,
2680,5/4/2008,128.8,,,,,,,,,,,,
2681,5/5/2008,135.6,,0.1,0.1,26,2.6,,,51.3246,51.3246,13344.396,1334.4396,
2682,5/6/2008,160.0,21.0,,,,,,12717.6,,,,,
2683,5/7/2008,150.9,21.0,,,,,,11994.2865,,,,,
2684,5/8/2008,139.2,,,,,,,,,,,,
2685,5/9/2008,145.5,,,,,,,,,,,,
2686,5/10/2008,144.4,,,,,,,,,,,,
2687,5/11/2008,134.0,,,,,,,,,,,,
2688,5/12/2008,154.9,,0.1,0.1,,,,,58.62965,58.62965,,,
2689,5/13/2008,144.4,29.0,,,,,,15850.066,,,,,
2690,5/14/2008,141.0,27.0,,,,,,14409.495,,,,,
2691,5/15/2008,141.0,,,,,,,,,,,,
2692,5/16/2008,137.7,,,,,,,,,,,,
2693,5/17/2008,142.0,,,,,,,,,,,,
2694,5/18/2008,124.0,,,,,,,,,,,,
2695,5/19/2008,139.3,,0.1,0.1,,,,,52.72505,52.72505,,,
2696,5/20/2008,167.5,24.0,,,,,,15215.7,,,,,
2697,5/21/2008,148.4,24.0,,,,,,13480.656,,,,,
2698,5/22/2008,141.4,,,,,,,,,,,,
2699,5/23/2008,140.6,,,,,,,,,,,,
2700,5/24/2008,141.1,,,,,,,,,,,,
2701,5/25/2008,137.6,,,,,,,,,,,,
2702,5/26/2008,139.2,,0.1,0.1,,,,,52.6872,52.6872,,,
2703,5/27/2008,143.8,26.0,,,,,,14151.358,,,,,
2704,5/28/2008,144.9,27.0,,,,,,14808.0555,,,,,
2705,5/29/2008,139.0,,,,,,,,,,,,
2706,5/30/2008,142.3,,,,,,,,,,,,
2707,5/31/2008,142.1,,,,,,,,,,,,
2708,6/1/2008,138.6,,,,,,,,,,,,
2709,6/2/2008,142.8,,0.1,0.1,29,3.0,,,54.0498,54.0498,15674.442,1621.494,
2710,6/3/2008,147.8,28.0,,,,,,15663.844,,,,,
2711,6/4/2008,143.0,28.0,,,,,,15155.14,,,,,
2712,6/5/2008,144.0,,,,,,,,,,,,
2713,6/6/2008,146.0,,,,,,,,,,,,
2714,6/7/2008,142.5,,,,,,,,,,,,
2715,6/8/2008,129.9,,0.02,,,,,,9.341758500000001,,,,
2716,6/9/2008,140.4,,0.1,0.1,,,,,53.1414,53.1414,,,
2717,6/10/2008,143.4,25.0,0.02,,,,,13569.225,8.684304,,,,
2718,6/11/2008,143.1,25.0,,,,,,13540.8375,,,,,
2719,6/12/2008,144.0,,,,,,,,,,,,
2720,6/13/2008,144.0,,,,,,,,,,,,
2721,6/14/2008,141.0,,,,,,,,,,,,
2722,6/15/2008,136.7,,,,,,,,,,,,
2723,6/16/2008,140.2,,0.1,0.1,,,,,53.0657,53.0657,,,
2724,6/17/2008,144.9,24.0,,,,,,13162.716,,,,,
2725,6/18/2008,140.2,24.0,,,,,,12735.768,,,,,
2726,6/19/2008,139.9,,,,,,,,,,,,
2727,6/20/2008,140.4,,,,,,,,,,,,
2728,6/21/2008,138.9,,,,,,,,,,,,
2729,6/22/2008,137.1,,,,,,,,,,,,
2730,6/23/2008,145.0,,0.1,0.1,,,,,54.8825,54.8825,,,
2731,6/24/2008,139.7,27.0,,,,,,14276.6415,,,,,
2732,6/25/2008,143.4,27.0,,,,,,14654.763,,,,,
2733,6/26/2008,141.2,,,,,,,,,,,,
2734,6/27/2008,139.7,,,,,,,,,,,,
2735,6/28/2008,138.3,,,,,,,,,,,,
2736,6/29/2008,134.6,,,,,,,,,,,,
2737,6/30/2008,142.1,,0.1,0.1,,,,,53.78485,53.78485,,,
2738,7/1/2008,146.6,22.0,,,,,,12207.382,,,,,
2739,7/2/2008,142.5,24.0,,,,,,12944.7,,,,,
2740,7/3/2008,140.1,,,,,,,,,,,,
2741,7/4/2008,140.0,,,,,,,,,,,,
2742,7/5/2008,131.7,,,,,,,,,,,,
2743,7/6/2008,136.0,,,,,,,,,,,,
2744,7/7/2008,142.9,,0.1,0.1,28,3.3,,,54.08765,54.08765,15144.542,1784.89245,
2745,7/8/2008,143.8,24.0,,,,,,13062.792,,,,,
2746,7/9/2008,143.3,24.0,,,,,,13017.372,,,,,
2747,7/10/2008,145.2,,,,,,,,,,,,
2748,7/11/2008,145.5,,,,,,,,,,,,
2749,7/12/2008,141.3,,,,,,,,,,,,
2750,7/13/2008,140.4,,,,,,,,,,,,
2751,7/14/2008,146.2,,0.1,0.1,,,,,55.3367,55.3367,,,
2752,7/15/2008,149.3,24.0,,,,,,13562.412,,,,,
2753,7/16/2008,144.2,25.0,,,,,,13644.925,,,,,
2754,7/17/2008,144.3,,,,,,,,,,,,
2755,7/18/2008,143.0,,,,,,,,,,,,
2756,7/19/2008,141.7,,,,,,,,,,,,
2757,7/20/2008,137.4,,,,,,,,,,,,
2758,7/21/2008,108.6,,0.1,0.1,,,,,41.1051,41.1051,,,
2759,7/22/2008,168.7,20.0,,,,,,12770.59,,,,,
2760,7/23/2008,137.4,22.0,,,,,,11441.298,,,,,
2761,7/24/2008,141.0,,,,,,,,,,,,
2762,7/25/2008,139.3,,,,,,,,,,,,
2763,7/26/2008,138.2,,,,,,,,,,,,
2764,7/27/2008,138.4,,,,,,,,,,,,
2765,7/28/2008,141.8,,0.1,0.1,,,,,53.6713,53.6713,,,
2766,7/29/2008,144.0,22.0,,,,,,11990.88,,,,,
2767,7/30/2008,139.7,22.0,,,,,,11632.819,,,,,
2768,7/31/2008,141.8,,,,,,,,,,,,
2769,8/1/2008,140.2,,,,,,,,,,,,
2770,8/2/2008,141.2,,,,,,,,,,,,
2771,8/3/2008,137.9,,,,,,,,,,,,
2772,8/4/2008,142.8,,0.12,0.1,27,2.8,,,64.85976,54.0498,14593.446000000002,1513.3944,
2773,8/5/2008,141.3,22.0,,,,,,11766.051000000001,,,,,
2774,8/6/2008,137.5,23.0,,,,,,11970.0625,,,,,
2775,8/7/2008,138.4,,,,,,,,,,,,
2776,8/8/2008,139.0,,,,,,,,,,,,
2777,8/9/2008,149.8,,,,,,,,,,,,
2778,8/10/2008,141.2,,,,,,,,,,,,
2779,8/11/2008,141.1,,0.1,0.1,,,,,53.40635,53.40635,,,
2780,8/12/2008,148.4,23.0,,,,,,12918.962,,,,,
2781,8/13/2008,143.5,24.0,,,,,,13035.54,,,,,
2782,8/14/2008,141.9,,,,,,,,,,,,
2783,8/15/2008,145.4,,,,,,,,,,,,
2784,8/16/2008,144.6,,,,,,,,,,,,
2785,8/17/2008,143.1,,,,,,,,,,,,
2786,8/18/2008,143.3,,0.11,0.1,,,,,59.662955000000004,54.23905,,,
2787,8/19/2008,144.9,25.0,,,,,,13711.1625,,,,,
2788,8/20/2008,141.0,24.0,,,,,,12808.44,,,,,
2789,8/21/2008,152.3,,,,,,,,,,,,
2790,8/22/2008,145.5,,,,,,,,,,,,
2791,8/23/2008,120.9,,,,,,,,,,,,
2792,8/24/2008,148.6,,,,,,,,,,,,
2793,8/25/2008,153.6,,0.1,0.1,,,,,58.1376,58.1376,,,
2794,8/26/2008,149.5,21.0,,,,,,11883.0075,,,,,
2795,8/27/2008,135.5,23.0,,,,,,11795.9525,,,,,
2796,8/28/2008,143.1,,,,,,,,,,,,
2797,8/29/2008,140.0,,,,,,,,,,,,
2798,8/30/2008,137.5,,,,,,,,,,,,
2799,8/31/2008,131.5,,,,,,,,,,,,
2800,9/1/2008,134.8,,,,,,,,,,,,
2801,9/2/2008,139.7,23.0,,,,,,12161.5835,,,,,
2802,9/3/2008,131.2,23.0,0.1,0.1,29,3.0,,11421.616000000002,49.6592,49.6592,14401.168,1489.776,
2803,9/4/2008,146.2,,,,,,,,,,,,
2804,9/5/2008,139.1,,,,,,,,,,,,
2805,9/6/2008,139.3,,,,,,,,,,,,
2806,9/7/2008,138.0,,,,,,,,,,,,
2807,9/8/2008,142.8,,0.1,0.1,,,,,54.0498,54.0498,,,
2808,9/9/2008,137.6,9.9,,,,,,5156.0784,,,,,
2809,9/10/2008,147.3,22.0,,,,,,12265.671,,,,,
2810,9/11/2008,137.2,,,,,,,,,,,,
2811,9/12/2008,140.2,,,,,,,,,,,,
2812,9/13/2008,141.9,,,,,,,,,,,,
2813,9/14/2008,137.6,,,,,,,,,,,,
2814,9/15/2008,140.9,,,,,,,,,,,,
2815,9/16/2008,138.2,22.0,0.12,0.1,,,,11507.913999999999,62.77044,52.3087,,,
2816,9/17/2008,135.1,26.0,,,,,,13295.191,,,,,
2817,9/18/2008,124.5,,,,,,,,,,,,
2818,9/19/2008,142.5,,,,,,,,,,,,
2819,9/20/2008,130.3,,,,,,,,,,,,
2820,9/21/2008,145.7,,,,,,,,,,,,
2821,9/22/2008,158.8,,0.1,0.1,,,,,60.1058,60.1058,,,
2822,9/23/2008,151.2,27.0,,,,,,15451.883999999998,,,,,
2823,9/24/2008,142.4,28.0,,,,,,15091.552,,,,,
2824,9/25/2008,139.5,,,,,,,,,,,,
2825,9/26/2008,141.1,,,,,,,,,,,,
2826,9/27/2008,133.5,,,,,,,,,,,,
2827,9/28/2008,131.5,,,,,,,,,,,,
2828,9/29/2008,144.3,,0.16,0.0017,,,,,87.38808,0.92849835,,,
2829,9/30/2008,140.8,25.0,,,,,,13323.2,,,,,
2830,10/1/2008,133.1,25.0,,,,,,12594.5875,,,,,
2831,10/2/2008,141.9,,,,,,,,,,,,
2832,10/3/2008,137.1,,,,,,,,,,,,
2833,10/4/2008,145.0,,,,,,,,,,,,
2834,10/5/2008,136.6,,,,,,,,,,,,
2835,10/6/2008,157.4,,0.1,0.0017,28,2.4,,,59.5759,1.0127903,16681.252,1429.8216,
2836,10/7/2008,150.0,24.0,,,,,,13626.0,,,,,
2837,10/8/2008,126.1,24.0,,,,,,11454.923999999999,,,,,
2838,10/9/2008,95.4,,,,,,,,,,,,
2839,10/10/2008,162.8,,,,,,,,,,,,
2840,10/11/2008,160.3,,,,,,,,,,,,
2841,10/12/2008,131.0,,,,,,,,,,,,
2842,10/13/2008,133.4,,0.11,0.0042,,,,,55.541090000000004,2.1206598,,,
2843,10/14/2008,138.0,25.0,,,,,,13058.25,,,,,
2844,10/15/2008,139.7,26.0,,,,,,13747.877,,,,,
2845,10/16/2008,139.8,,,,,,,,,,,,
2846,10/17/2008,136.7,,,,,,,,,,,,
2847,10/18/2008,121.6,,,,,,,,,,,,
2848,10/19/2008,143.9,,,,,,,,,,,,
2849,10/20/2008,163.9,,0.15,0.0042,,,,,93.054225,2.6055182999999995,,,
2850,10/21/2008,154.1,26.0,,,,,,15164.981000000002,,,,,
2851,10/22/2008,140.8,24.0,,,,,,12790.271999999999,,,,,
2852,10/23/2008,147.4,,,,,,,,,,,,
2853,10/24/2008,145.0,,,,,,,,,,,,
2854,10/25/2008,133.7,,,,,,,,,,,,
2855,10/26/2008,132.8,,,,,,,,,,,,
2856,10/27/2008,142.4,,0.13,0.0042,,,,,70.06792,2.2637327999999997,,,
2857,10/28/2008,146.6,29.0,,,,,,16091.548999999999,,,,,
2858,10/29/2008,140.4,26.0,,,,,,13816.764,,,,,
2859,10/30/2008,95.1,,,,,,,,,,,,
2860,10/31/2008,201.9,,,,,,,,,,,,
2861,11/1/2008,189.0,,,,,,,,,,,,
2862,11/2/2008,248.8,,,,,,,,,,,,
2863,11/3/2008,178.0,,0.1,0.0042,25,2.5,,,67.373,2.829666,16843.25,1684.325,
2864,11/4/2008,184.5,22.0,,,,,,15363.315,,,,,
2865,11/5/2008,149.9,23.0,,,,,,13049.5445,,,,,
2866,11/6/2008,149.9,,,,,,,,,,,,
2867,11/7/2008,145.5,,,,,,,,,,,,
2868,11/8/2008,143.8,,,,,,,,,,,,
2869,11/9/2008,144.1,,,,,,,,,,,,
2870,11/10/2008,138.6,,,,,,,,,,,,
2871,11/11/2008,139.1,,0.0026,0.0042,,,,,1.3688831,2.2112727000000003,,,
2872,11/12/2008,143.1,25.0,,,,,,13540.8375,,,,,
2873,11/13/2008,141.7,25.0,,,,,,13408.3625,,,,,
2874,11/14/2008,141.4,,,,,,,,,,,,
2875,11/15/2008,137.8,,,,,,,,,,,,
2876,11/16/2008,142.3,,,,,,,,,,,,
2877,11/17/2008,146.4,,0.0026,0.0042,,,,,1.4407223999999998,2.3273208,,,
2878,11/18/2008,136.1,28.0,,,,,,14423.878,,,,,
2879,11/19/2008,113.0,30.0,,,,,,12831.15,,,,,
2880,11/20/2008,170.6,,,,,,,,,,,,
2881,11/21/2008,158.4,,,,,,,,,,,,
2882,11/22/2008,136.8,,,,,,,,,,,,
2883,11/23/2008,140.2,,,,,,,,,,,,
2884,11/24/2008,158.1,,0.0026,0.0042,,,,,1.5558621000000001,2.5133157,,,
2885,11/25/2008,100.4,29.0,,,,,,11020.406,,,,,
2886,11/26/2008,163.9,28.0,,,,,,17370.122,,,,,
2887,11/27/2008,150.5,,,,,,,,,,,,
2888,11/28/2008,123.0,,,,,,,,,,,,
2889,11/29/2008,136.0,,,,,,,,,,,,
2890,11/30/2008,131.5,,,,,,,,,,,,
2891,12/1/2008,147.4,,0.0026,0.0042,33,3.4,,,1.4505633999999998,2.3432178,18410.997,1896.8906,
2892,12/2/2008,152.2,31.0,,,,,,17858.387,,,,,
2893,12/3/2008,146.5,28.0,,,,,,15526.07,,,,,
2894,12/4/2008,145.6,,,,,,,,,,,,
2895,12/5/2008,144.1,,,,,,,,,,,,
2896,12/6/2008,133.4,,,,,,,,,,,,
2897,12/7/2008,132.9,,,,,,,,,,,,
2898,12/8/2008,135.1,,0.0026,0.0042,,,,,1.3295191000000002,2.1476847,,,
2899,12/9/2008,146.0,27.0,,,,,,14920.47,,,,,
2900,12/10/2008,123.6,29.0,,,,,,13566.954,,,,,
2901,12/11/2008,123.9,,,,,,,,,,,,
2902,12/12/2008,120.4,,,,,,,,,,,,
2903,12/13/2008,170.6,,,,,,,,,,,,
2904,12/14/2008,149.1,,,,,,,,,,,,
2905,12/15/2008,156.1,,0.1,0.0042,,,,,59.08385,2.4815217,,,
2906,12/16/2008,144.6,25.0,,,,,,13682.775,,,,,
2907,12/17/2008,77.5,28.0,,,,,,8213.45,,,,,
2908,12/18/2008,170.8,,,,,,,,,,,,
2909,12/19/2008,175.3,,,,,,,,,,,,
2910,12/20/2008,102.9,,,,,,,,,,,,
2911,12/21/2008,134.4,,,,,,,,,,,,
2912,12/22/2008,183.6,,0.0026,0.0042,,,,,1.8068076000000002,2.9186892,,,
2913,12/23/2008,137.9,26.0,,,,,,13570.739,,,,,
2914,12/24/2008,146.9,23.0,,,,,,12788.3795,,,,,
2915,12/25/2008,177.2,,,,,,,,,,,,
2916,12/26/2008,196.1,,,,,,,,,,,,
2917,12/27/2008,141.4,,,,,,,,,,,,
2918,12/28/2008,140.1,,,,,,,,,,,,
2919,12/29/2008,149.9,,0.0026,0.0042,,,,,1.4751659,2.3829602999999997,,,
2920,12/30/2008,104.0,29.0,,,,,,11415.56,,,,,
2921,12/31/2008,145.4,29.0,,,,,,15959.831,,,,,
2922,1/1/2009,160.1,,,,,,,,,,,,
2923,1/2/2009,149.4,,,,,,,,,,,,
2924,1/3/2009,140.0,,,,,,,,,,,,
2925,1/4/2009,128.8,,,,,,,,,,,,
2926,1/5/2009,139.0,,0.11,0.0042,32,3.1,,,57.87265,2.209683,16835.68,1630.9565,
2927,1/6/2009,141.2,30.0,,,,,,16033.26,,,,,
2928,1/7/2009,140.8,29.0,,,,,,15454.912,,,,,
2929,1/8/2009,127.5,,,,,,,,,,,,
2930,1/9/2009,146.4,,,,,,,,,,,,
2931,1/10/2009,146.7,,,,,,,,,,,,
2932,1/11/2009,138.6,,,,,,,,,,,,
2933,1/12/2009,149.4,,0.15,0.0042,,,,,84.82185,2.3750118,,,
2934,1/13/2009,129.7,29.0,,,,,,14236.5205,,,,,
2935,1/14/2009,140.8,30.0,,,,,,15987.84,,,,,
2936,1/15/2009,142.3,,,,,,,,,,,,
2937,1/16/2009,160.5,,,,,,,,,,,,
2938,1/17/2009,143.9,,,,,,,,,,,,
2939,1/18/2009,136.1,,,,,,,,,,,,
2940,1/19/2009,137.6,,0.0026,0.0042,,,,,1.3541216,2.1874272,,,
2941,1/20/2009,139.6,28.0,,,,,,14794.808,,,,,
2942,1/21/2009,117.9,29.0,,,,,,12941.2935,,,,,
2943,1/22/2009,147.3,,,,,,,,,,,,
2944,1/23/2009,206.3,,,,,,,,,,,,
2945,1/24/2009,190.9,,,,,,,,,,,,
2946,1/25/2009,141.6,,,,,,,,,,,,
2947,1/26/2009,156.2,,0.0026,0.0042,,,,,1.5371642,2.4831114,,,
2948,1/27/2009,156.9,30.0,,,,,,17815.995,,,,,
2949,1/28/2009,139.9,28.0,,,,,,14826.601999999999,,,,,
2950,1/29/2009,137.3,,,,,,,,,,,,
2951,1/30/2009,140.1,,,,,,,,,,,,
2952,1/31/2009,140.7,,,,,,,,,,,,
2953,2/1/2009,138.9,,,,,,,,,,,,
2954,2/2/2009,136.7,,0.0026,0.0042,31,,,,1.3452647,2.1731199,16039.6945,,
2955,2/3/2009,136.3,27.0,,,,,,13929.1785,,,,,
2956,2/4/2009,136.5,27.0,,,,,,13949.6175,,,,,
2957,2/5/2009,129.2,,,,,,,,,,,,
2958,2/6/2009,144.5,,,,,,,,,,,,
2959,2/7/2009,142.9,,,,,,,,,,,,
2960,2/8/2009,134.8,,,,,,,,,,,,
2961,2/9/2009,144.8,,0.0026,0.0042,,,,,1.4249768,2.3018856,,,
2962,2/10/2009,145.1,28.0,,,,,,15377.698,,,,,
2963,2/11/2009,147.5,32.0,,,,,,17865.2,,,,,
2964,2/12/2009,167.4,,,,,,,,,,,,
2965,2/13/2009,192.0,,,,,,,,,,,,
2966,2/14/2009,171.0,,,,,,,,,,,,
2967,2/15/2009,147.5,,,,,,,,,,,,
2968,2/16/2009,177.4,,,,,,,,,,,,
2969,2/17/2009,190.8,26.0,,,,,,18776.628,,,,,
2970,2/18/2009,215.7,15.0,,,,,,12246.3675,,,,,
2971,2/19/2009,187.9,,0.65,0.0042,,,,,462.280975,2.9870463,,,
2972,2/20/2009,138.7,,,,,,,,,,,,
2973,2/21/2009,145.7,,,,,,,,,,,,
2974,2/22/2009,192.0,,,,,,,,,,,,
2975,2/23/2009,244.5,,1.7,0.0083,,,,,1573.23525,7.68108975,,,
2976,2/24/2009,210.9,17.0,,,,,,13570.3605,,,,,
2977,2/25/2009,150.4,25.0,,,,,,14231.6,,,,,
2978,2/26/2009,160.7,,,,,,,,,,,,
2979,2/27/2009,146.2,,,,,,,,,,,,
2980,2/28/2009,144.1,,,,,,,,,,,,
2981,3/1/2009,181.0,,,,,,,,,,,,
2982,3/2/2009,201.7,,0.82,0.0042,22,2.3,,,626.01629,3.2064249,16795.558999999997,1755.89935,
2983,3/3/2009,219.9,18.0,,,,,,14981.787,,,,,
2984,3/4/2009,227.2,18.0,,,,,,15479.136,,,,,
2985,3/5/2009,165.8,,,,,,,,,,,,
2986,3/6/2009,148.4,,,,,,,,,,,,
2987,3/7/2009,149.7,,,,,,,,,,,,
2988,3/8/2009,143.1,,,,,,,,,,,,
2989,3/9/2009,150.1,,0.0026,0.0042,,,,,1.4771341,2.3861397,,,
2990,3/10/2009,146.9,30.0,,,,,,16680.495,,,,,
2991,3/11/2009,143.0,26.0,,,,,,14072.63,,,,,
2992,3/12/2009,139.8,,,,,,,,,,,,
2993,3/13/2009,139.8,,,,,,,,,,,,
2994,3/14/2009,139.4,,,,,,,,,,,,
2995,3/15/2009,136.0,,,,,,,,,,,,
2996,3/16/2009,135.6,,0.0026,0.0042,,,,,1.3344396,2.1556332,,,
2997,3/17/2009,138.5,30.0,,,,,,15726.675,,,,,
2998,3/18/2009,138.6,36.0,,,,,,18885.636000000002,,,,,
2999,3/19/2009,133.4,,,,,,,,,,,,
3000,3/20/2009,132.8,,,,,,,,,,,,
3001,3/21/2009,132.4,,,,,,,,,,,,
3002,3/22/2009,130.6,,,,,,,,,,,,
3003,3/23/2009,123.3,,0.0026,0.0042,,,,,1.2133953000000002,1.9601001,,,
3004,3/24/2009,115.7,31.0,,,,,,13575.6595,,,,,
3005,3/25/2009,148.0,30.0,,,,,,16805.4,,,,,
3006,3/26/2009,122.8,,,,,,,,,,,,
3007,3/27/2009,124.1,,,,,,,,,,,,
3008,3/28/2009,122.4,,,,,,,,,,,,
3009,3/29/2009,125.5,,,,,,,,,,,,
3010,3/30/2009,119.9,,0.0026,0.0042,,,,,1.1799358999999998,1.9060503,,,
3011,3/31/2009,120.1,27.0,,,,,,12273.6195,,,,,
3012,4/1/2009,146.0,28.0,,,,,,15473.08,,,,,
3013,4/2/2009,150.0,,,,,,,,,,,,
3014,4/3/2009,137.0,,,,,,,,,,,,
3015,4/4/2009,135.0,,,,,,,,,,,,
3016,4/5/2009,135.0,,,,,,,,,,,,
3017,4/6/2009,138.0,,,,,,,,,,,,
3018,4/7/2009,154.0,28.0,,,,,,16320.92,,,,,
3019,4/8/2009,165.0,25.0,,,,,,15613.125,,,,,
3020,4/9/2009,150.0,,,,,,,,,,,,
3021,4/10/2009,195.0,,,,,,,,,,,,
3022,4/11/2009,144.0,,,,,,,,,,,,
3023,4/12/2009,141.0,,,,,,,,,,,,
3024,4/13/2009,148.0,,0.0026,0.0042,,,,,1.456468,2.3527560000000003,,,
3025,4/14/2009,144.0,29.0,,,,,,15806.16,,,,,
3026,4/15/2009,149.0,29.0,,,,,,16354.985,,,,,
3027,4/16/2009,158.0,,,,,,,,,,,,
3028,4/17/2009,153.0,,,,,,,,,,,,
3029,4/18/2009,143.0,,,,,,,,,,,,
3030,4/19/2009,141.0,,,,,,,,,,,,
3031,4/20/2009,153.0,,0.0026,0.0042,,,,,1.505673,2.432241,,,
3032,4/21/2009,149.0,30.0,,,,,,16918.95,,,,,
3033,4/22/2009,141.0,28.0,,,,,,14943.18,,,,,
3034,4/23/2009,141.0,,,,,,,,,,,,
3035,4/24/2009,141.0,,,,,,,,,,,,
3036,4/25/2009,139.0,,,,,,,,,,,,
3037,4/26/2009,139.0,,0.0026,0.0042,28,2.5,,,1.367899,2.209683,14731.22,1315.2875,
3038,4/27/2009,149.0,,0.0026,0.0042,,,,,1.466309,2.3686529999999997,,,
3039,4/28/2009,68.0,27.0,,,,,,6949.26,,,,,
3040,4/29/2009,209.0,27.0,,,,,,21358.755,,,,,
3041,4/30/2009,175.0,,,,,,,,,,,,
3042,5/1/2009,147.7,,,,,,,,,,,,
3043,5/2/2009,200.3,,,,,,,,,,,,
3044,5/3/2009,157.1,,,,,,,,,,,,
3045,5/4/2009,158.3,,0.0026,0.0042,29,2.9,,,1.5578303,2.5164951,17375.7995,1737.57995,
3046,5/5/2009,161.4,27.0,,,,,,16494.273,,,,,
3047,5/6/2009,149.3,28.0,,,,,,15822.813999999998,,,,,
3048,5/7/2009,150.3,,,,,,,,,,,,
3049,5/8/2009,146.7,,,,,,,,,,,,
3050,5/9/2009,145.7,,,,,,,,,,,,
3051,5/10/2009,141.8,,,,,,,,,,,,
3052,5/11/2009,146.8,,0.0026,0.0042,,,,,1.4446588,2.3336796000000004,,,
3053,5/12/2009,145.6,29.0,,,,,,15981.784,,,,,
3054,5/13/2009,146.2,27.0,,,,,,14940.909,,,,,
3055,5/14/2009,145.4,,,,,,,,,,,,
3056,5/15/2009,142.4,,,,,,,,,,,,
3057,5/16/2009,142.4,,,,,,,,,,,,
3058,5/17/2009,142.4,,,,,,,,,,,,
3059,5/18/2009,146.8,,0.0026,0.0042,29,,,,1.4446588,2.3336796000000004,16113.502,,
3060,5/19/2009,150.5,30.0,,,,,,17089.275,,,,,
3061,5/20/2009,144.1,27.0,,,,,,14726.2995,,,,,
3062,5/21/2009,143.3,,,,,,,,,,,,
3063,5/22/2009,143.8,,,,,,,,,,,,
3064,5/23/2009,141.8,,,,,,,,,,,,
3065,5/24/2009,136.0,,,,,,,,,,,,
3066,5/25/2009,140.5,,0.0026,0.0042,25,,,,1.3826604999999998,2.2335285,13294.8125,,
3067,5/26/2009,145.1,25.0,,,,,,13730.0875,,,,,
3068,5/27/2009,140.7,26.0,,,,,,13846.287,,,,,
3069,5/28/2009,145.9,,,,,,,,,,,,
3070,5/29/2009,141.7,,,,,,,,,,,,
3071,5/30/2009,140.7,,,,,,,,,,,,
3072,5/31/2009,139.7,,,,,,,,,,,,
3073,6/1/2009,142.6,,0.0026,0.0042,25,2.9,,,1.4033266000000002,2.2669122,13493.525,1565.2489,
3074,6/2/2009,145.1,25.0,,,,,,13730.0875,,,,,
3075,6/3/2009,143.1,23.0,,,,,,12457.5705,,,,,
3076,6/4/2009,164.4,,,,,,,,,,,,
3077,6/5/2009,143.3,,,,,,,,,,,,
3078,6/6/2009,139.2,,,,,,,,,,,,
3079,6/7/2009,138.1,,,,,,,,,,,,
3080,6/8/2009,142.1,,0.0026,0.0042,28,,,,1.3984061,2.2589637000000002,15059.758,,
3081,6/9/2009,140.7,24.0,,,,,,12781.188,,,,,
3082,6/10/2009,140.0,24.0,,,,,,12717.6,,,,,
3083,6/11/2009,138.2,,,,,,,,,,,,
3084,6/12/2009,136.9,,,,,,,,,,,,
3085,6/13/2009,136.7,,,,,,,,,,,,
3086,6/14/2009,136.0,,,,,,,,,,,,
3087,6/15/2009,129.9,,0.0026,0.0042,26,,,,1.2783459,2.0650203,12783.458999999999,,
3088,6/16/2009,136.5,23.0,,,,,,11883.0075,,,,,
3089,6/17/2009,136.0,21.0,,,,,,10809.96,,,,,
3090,6/18/2009,132.9,,,,,,,,,,,,
3091,6/19/2009,139.4,,,,,,,,,,,,
3092,6/20/2009,136.5,,,,,,,,,,,,
3093,6/21/2009,130.1,,,,,,,,,,,,
3094,6/22/2009,133.3,,0.0026,0.0042,24,,,,1.3118053,2.1190701,12108.972,,
3095,6/23/2009,134.6,19.0,,,,,,9679.759,,,,,
3096,6/24/2009,135.5,21.0,,,,,,10770.2175,,,,,
3097,6/25/2009,137.3,,,,,,,,,,,,
3098,6/26/2009,140.8,,,,,,,,,,,,
3099,6/27/2009,137.6,,,,,,,,,,,,
3100,6/28/2009,133.4,,,,,,,,,,,,
3101,6/29/2009,139.6,,0.0026,0.0042,26,,,,1.3738036,2.2192212000000002,13738.036,,
3102,6/30/2009,143.7,25.0,,,,,,13597.6125,,,,,
3103,7/1/2009,138.6,,,,,,,,,,,,
3104,7/2/2009,137.4,,,,,,,,,,,,
3105,7/3/2009,138.7,,,,,,,,,,,,
3106,7/4/2009,137.7,,,,,,,,,,,,
3107,7/5/2009,131.3,,,,,,,,,,,,
3108,7/6/2009,139.0,,0.0026,0.0042,26,2.6,,,1.367899,2.209683,13678.99,1367.899,
3109,7/7/2009,136.6,24.0,,,,,,12408.743999999999,,,,,
3110,7/8/2009,135.0,24.0,,,,,,12263.4,,,,,
3111,7/9/2009,132.6,,,,,,,,,,,,
3112,7/10/2009,135.0,,,,,,,,,,,,
3113,7/11/2009,132.4,,,,,,,,,,,,
3114,7/12/2009,129.5,,,,,,,,,,,,
3115,7/13/2009,134.9,,0.0026,0.0042,25,,,,1.3275508999999999,2.1445053,12764.9125,,
